event_id,user_id,event_created_date,event_scheduled_date,event_completed_date,event_organizer_id,event_status
369249,1511763,3/6/2023 12:00:00,3/14/2023 12:00:00,,447,Scheduled
369250,1515721,3/6/2023 12:00:00,3/10/2023 12:00:00,,470,Scheduled
369251,1508311,3/7/2023 1:30:00,3/20/2023 1:30:00,,445,Scheduled
369252,1520332,3/7/2023 1:30:00,3/22/2023 1:30:00,,475,Scheduled
369253,1521890,3/7/2023 1:30:00,3/15/2023 1:30:00,,452,Scheduled
369254,1520909,3/7/2023 3:00:00,3/9/2023 3:00:00,,444,Scheduled
369255,1504919,3/7/2023 6:00:00,3/15/2023 6:00:00,,470,Scheduled
369256,1533390,3/7/2023 6:00:00,3/21/2023 6:00:00,,472,Scheduled
369257,1518353,3/7/2023 12:00:00,3/20/2023 12:00:00,,455,Scheduled
369258,1521277,3/7/2023 12:00:00,3/22/2023 12:00:00,,470,Scheduled
369259,1505010,3/8/2023 1:30:00,3/18/2023 1:30:00,,463,Scheduled
369260,1538571,3/8/2023 3:00:00,3/17/2023 3:00:00,,445,Scheduled
369261,1515925,3/8/2023 6:00:00,3/10/2023 6:00:00,,459,Scheduled
369262,1524052,3/8/2023 6:00:00,3/22/2023 6:00:00,,444,Scheduled
369263,1513935,3/8/2023 12:00:00,3/23/2023 12:00:00,,451,Scheduled
369264,1516562,3/8/2023 12:00:00,3/17/2023 12:00:00,,460,Scheduled
369265,1532220,3/8/2023 12:00:00,3/19/2023 12:00:00,,436,Scheduled
369266,1518027,3/9/2023 3:00:00,3/21/2023 3:00:00,,464,Scheduled
369267,1531499,3/9/2023 3:00:00,3/19/2023 3:00:00,,473,Scheduled
369268,1511763,3/9/2023 6:00:00,3/16/2023 6:00:00,,447,Scheduled
369269,1519689,3/9/2023 6:00:00,3/11/2023 6:00:00,,446,Scheduled
369270,1524518,3/9/2023 6:00:00,3/17/2023 6:00:00,,459,Scheduled
369271,1529668,3/9/2023 6:00:00,3/12/2023 6:00:00,,441,Scheduled
369272,1507402,3/10/2023 1:30:00,3/17/2023 1:30:00,,457,Scheduled
369273,1509049,3/10/2023 1:30:00,3/12/2023 1:30:00,,458,Scheduled
369274,1515721,3/10/2023 1:30:00,3/15/2023 1:30:00,,470,Scheduled
369275,1516496,3/10/2023 3:00:00,3/14/2023 3:00:00,,471,Scheduled
369276,1523227,3/10/2023 3:00:00,3/22/2023 3:00:00,,442,Scheduled
369277,1528148,3/10/2023 3:00:00,3/14/2023 3:00:00,,453,Scheduled
369278,1505969,3/11/2023 3:00:00,3/26/2023 3:00:00,,457,Scheduled
369279,1509443,3/11/2023 6:00:00,3/16/2023 6:00:00,,471,Scheduled
369280,1530187,3/11/2023 6:00:00,3/12/2023 6:00:00,,471,Scheduled
369281,1534929,3/11/2023 6:00:00,3/26/2023 6:00:00,,460,Scheduled
369282,1536342,3/12/2023 1:30:00,3/27/2023 1:30:00,,461,Scheduled
369283,1505204,3/12/2023 3:00:00,3/26/2023 3:00:00,,468,Scheduled
369284,1538306,3/12/2023 3:00:00,3/22/2023 3:00:00,,445,Scheduled
369285,1505207,3/12/2023 6:00:00,3/16/2023 6:00:00,,442,Scheduled
369286,1512392,3/12/2023 6:00:00,3/24/2023 6:00:00,,473,Scheduled
369287,1515482,3/12/2023 6:00:00,3/23/2023 6:00:00,,452,Scheduled
369288,1531377,3/12/2023 6:00:00,3/24/2023 6:00:00,,440,Scheduled
369289,1530538,3/12/2023 12:00:00,3/17/2023 12:00:00,,454,Scheduled
369290,1522993,3/13/2023 1:30:00,3/21/2023 1:30:00,,472,Scheduled
369291,1537671,3/13/2023 1:30:00,3/28/2023 1:30:00,,448,Scheduled
369292,1506648,3/13/2023 3:00:00,3/15/2023 3:00:00,,443,Scheduled
369293,1515721,3/13/2023 3:00:00,3/24/2023 3:00:00,,470,Scheduled
369294,1522788,3/13/2023 3:00:00,3/19/2023 3:00:00,,449,Scheduled
369295,1524417,3/13/2023 6:00:00,3/26/2023 6:00:00,,473,Scheduled
369296,1524518,3/13/2023 6:00:00,3/27/2023 6:00:00,,459,Scheduled
369297,1531651,3/13/2023 6:00:00,3/16/2023 6:00:00,,462,Scheduled
369298,1511183,3/13/2023 12:00:00,3/16/2023 12:00:00,,458,Scheduled
369299,1520111,3/13/2023 12:00:00,3/16/2023 12:00:00,,465,Scheduled
369300,1510212,3/14/2023 1:30:00,3/18/2023 1:30:00,,445,Scheduled
369301,1538253,3/14/2023 1:30:00,3/17/2023 1:30:00,,459,Scheduled
369302,1520332,3/14/2023 3:00:00,3/26/2023 3:00:00,,475,Scheduled
369303,1508134,3/14/2023 6:00:00,3/25/2023 6:00:00,,455,Scheduled
369304,1516496,3/14/2023 6:00:00,3/26/2023 6:00:00,,471,Scheduled
369305,1519057,3/14/2023 6:00:00,3/22/2023 6:00:00,,465,Scheduled
369306,1522993,3/14/2023 6:00:00,3/21/2023 6:00:00,,472,Scheduled
369307,1531499,3/14/2023 6:00:00,3/21/2023 6:00:00,,473,Scheduled
369308,1531499,3/14/2023 6:00:00,3/24/2023 6:00:00,,473,Scheduled
369309,1530538,3/14/2023 12:00:00,3/23/2023 12:00:00,,454,Scheduled
369310,1532220,3/14/2023 12:00:00,3/22/2023 12:00:00,,436,Scheduled
369311,1515890,3/15/2023 1:30:00,3/29/2023 1:30:00,,451,Scheduled
369312,1521277,3/15/2023 1:30:00,3/23/2023 1:30:00,,470,Scheduled
369313,1530647,3/15/2023 1:30:00,3/22/2023 1:30:00,,445,Scheduled
369314,1532204,3/15/2023 1:30:00,3/24/2023 1:30:00,,469,Scheduled
369315,1518762,3/15/2023 3:00:00,3/18/2023 3:00:00,,448,Scheduled
369316,1529796,3/15/2023 3:00:00,3/22/2023 3:00:00,,469,Scheduled
369317,1532876,3/15/2023 3:00:00,3/16/2023 3:00:00,,439,Scheduled
369318,1505317,3/15/2023 12:00:00,3/30/2023 12:00:00,,435,Scheduled
369319,1528148,3/15/2023 12:00:00,3/21/2023 12:00:00,,453,Scheduled
369320,1503681,3/16/2023 3:00:00,3/20/2023 3:00:00,,444,Scheduled
369321,1508010,3/16/2023 3:00:00,3/21/2023 3:00:00,,471,Scheduled
369322,1539757,3/16/2023 3:00:00,3/30/2023 3:00:00,,465,Scheduled
369323,1511549,3/16/2023 6:00:00,3/22/2023 6:00:00,,437,Scheduled
369324,1519057,3/16/2023 6:00:00,3/31/2023 6:00:00,,465,Scheduled
369325,1520909,3/16/2023 12:00:00,3/18/2023 12:00:00,,444,Scheduled
369326,1521277,3/16/2023 12:00:00,3/24/2023 12:00:00,,470,Scheduled
369327,1533390,3/16/2023 12:00:00,3/26/2023 12:00:00,,472,Scheduled
369328,1511183,3/17/2023 3:00:00,3/21/2023 3:00:00,,458,Scheduled
369329,1511763,3/17/2023 3:00:00,3/18/2023 3:00:00,,447,Scheduled
369330,1522046,3/17/2023 3:00:00,3/24/2023 3:00:00,,444,Scheduled
369331,1527403,3/17/2023 3:00:00,3/31/2023 3:00:00,,459,Scheduled
369332,1528394,3/17/2023 12:00:00,3/30/2023 12:00:00,,468,Scheduled
369333,1511050,3/18/2023 1:30:00,3/27/2023 1:30:00,,447,Scheduled
369334,1519689,3/18/2023 1:30:00,3/29/2023 1:30:00,,446,Scheduled
369335,1529260,3/18/2023 1:30:00,3/19/2023 1:30:00,,441,Scheduled
369336,1531651,3/18/2023 6:00:00,3/21/2023 6:00:00,,462,Scheduled
369337,1532204,3/18/2023 6:00:00,3/25/2023 6:00:00,,469,Scheduled
369338,1514080,3/18/2023 12:00:00,3/24/2023 12:00:00,,457,Scheduled
369339,1511549,3/19/2023 1:30:00,3/29/2023 1:30:00,,437,Scheduled
369340,1518152,3/19/2023 1:30:00,3/27/2023 1:30:00,,461,Scheduled
369341,1540469,3/19/2023 1:30:00,3/21/2023 1:30:00,,463,Scheduled
369342,1503535,3/19/2023 3:00:00,3/29/2023 3:00:00,,470,Scheduled
369343,1505969,3/19/2023 6:00:00,3/27/2023 6:00:00,,457,Scheduled
369344,1518762,3/19/2023 6:00:00,3/21/2023 6:00:00,,448,Scheduled
369345,1534929,3/19/2023 12:00:00,3/29/2023 12:00:00,,460,Scheduled
369346,1529667,3/20/2023 3:00:00,3/30/2023 3:00:00,,450,Scheduled
369347,1532432,3/20/2023 3:00:00,3/27/2023 3:00:00,,475,Scheduled
369348,1534148,3/20/2023 6:00:00,3/26/2023 6:00:00,,451,Scheduled
369349,1523512,3/21/2023 1:30:00,3/31/2023 1:30:00,,446,Scheduled
369350,1541379,3/21/2023 1:30:00,3/24/2023 1:30:00,,441,Scheduled
369351,1520111,3/21/2023 3:00:00,3/29/2023 3:00:00,,465,Scheduled
369352,1522191,3/21/2023 6:00:00,3/26/2023 6:00:00,,438,Scheduled
369353,1530538,3/21/2023 12:00:00,3/31/2023 12:00:00,,454,Scheduled
369354,1532194,3/21/2023 12:00:00,3/23/2023 12:00:00,,458,Scheduled
369355,1520909,3/22/2023 1:30:00,3/24/2023 1:30:00,,444,Scheduled
369356,1532432,3/22/2023 12:00:00,3/31/2023 12:00:00,,475,Scheduled
369357,1537671,3/22/2023 12:00:00,3/31/2023 12:00:00,,448,Scheduled
369358,1521890,3/23/2023 12:00:00,3/30/2023 12:00:00,,452,Scheduled
369359,1530647,3/24/2023 1:30:00,3/31/2023 1:30:00,,445,Scheduled
369360,1503535,3/25/2023 1:30:00,3/31/2023 1:30:00,,470,Scheduled
369361,1511763,3/25/2023 3:00:00,3/29/2023 3:00:00,,447,Scheduled
369362,1511183,3/26/2023 1:30:00,3/30/2023 1:30:00,,458,Scheduled
369363,1520332,3/26/2023 1:30:00,3/31/2023 1:30:00,,475,Scheduled
369364,1536667,3/26/2023 6:00:00,3/29/2023 6:00:00,,444,Scheduled
369365,1524417,3/26/2023 12:00:00,3/27/2023 12:00:00,,473,Scheduled
369366,1540469,3/26/2023 12:00:00,3/30/2023 12:00:00,,463,Scheduled
369367,1537733,3/27/2023 3:00:00,3/31/2023 3:00:00,,461,Scheduled
369368,1524106,3/27/2023 12:00:00,3/31/2023 12:00:00,,454,Scheduled
369369,1533478,3/28/2023 3:00:00,3/29/2023 3:00:00,,461,Scheduled
